tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037207308,96098.0,762,Low Income,Yes,No,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5441,492573.751953125,2815.25744293792
6037207400,85455.0,858,Low Income,Yes,No,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5442,9422939.10449219,15058.800595045
6037207501,125833.0,1306,Above Moderate Income,No,No,No,District 1,Los Angeles - Downtown,SPA 4 - Metro,5443,1460154.43066406,4739.84035644362
6037207711,141364.0,1836,Above Moderate Income,No,No,No,District 1,Los Angeles - Downtown,SPA 4 - Metro,5445,7428549.18164062,14671.2566652354
6037207712,87687.0,3163,Low Income,Yes,No,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5446,4383784.37109375,9437.95547203599
6037207901,71726.0,2589,Low Income,Yes,Yes,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5447,2128884.62011719,6828.32314353021
6037207902,106304.0,4752,Low Income,No,No,Yes,District 1,Los Angeles - Downtown,SPA 4 - Metro,5448,7634284.11425781,11075.6002722335
6037208001,90564.0,1263,Low Income,Yes,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,5449,6277025.37207031,11140.0855219287
6037208002,68105.0,1271,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,5450,4063649.02148438,8994.41985174355
6037208302,60660.0,1749,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Historic Filipinotown,SPA 4 - Metro,5452,4716446.3046875,9773.07262014677
6037208402,78594.0,882,Low Income,Yes,Yes,Yes,District 1,Los Angeles - Historic Filipinotown,SPA 4 - Metro,5454,3704274.59179688,8618.23456482595
6037208501,85313.0,894,Low Income,Yes,No,Yes,District 1,Los Angeles - Historic Filipinotown,SPA 4 - Metro,5455,2614754.83691406,6561.52814100238
6037208610,75761.0,1474,Low Income,Yes,Yes,Yes,District 1,Los Angeles - Historic Filipinotown,SPA 4 - Metro,5457,3802019.99609375,8257.26639458293
6037208620,61947.0,1605,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,5458,3490954.75976562,8191.68116658036
6037208710,63914.0,2074,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,5459,1824918.22851562,5646.28176534374
6037209201,73599.0,2061,Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,5470,1818530.86523438,5562.08830614404
6037209820,54722.0,814,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5479,1936268.19140625,5687.97411417253
6037211000,184034.0,2169,Above Moderate Income,No,No,No,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,5481,28608477.8222656,25105.852125311
6037211121,70167.0,1002,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5482,2315992.81835938,7544.02038984252
6037211123,80568.0,1133,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5484,1850526.140625,6797.21218063719
6037211124,65000.0,2020,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5485,4228641.48242188,8167.54807782011
6037211201,62237.0,1104,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5486,1501881.87011719,4915.68431295678
6037211420,58835.0,1259,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5491,4101420.1328125,8393.56224256076
6037211500,89688.0,1867,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,5492,9760679.48144531,13076.5733908895
6037211701,91196.0,1282,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,5493,7007753.87597656,10536.0578524253
6037211703,59840.0,2182,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5494,1986718.89257812,5648.97182007806
6037211704,54931.0,1652,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5495,1990668.86132812,5698.51976252706
6037212202,56719.0,1330,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,5504,2225899.92285156,6481.88798664003
6037212420,55106.0,1138,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5512,1538332.86914062,4954.12247298853
6037212501,55625.0,922,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5513,856375.334960938,3804.12356372229
6037212502,63500.0,1702,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5514,3069436.97265625,8256.6763741983
6037212610,70495.0,1986,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5515,3837077.16894531,8373.506660897
6037212701,78370.0,846,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5517,5137695.23046875,10446.1224169919
6037212702,97619.0,1382,Low Income,Yes,No,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5518,9432433.52832031,13436.740666892
6037212800,83125.0,1342,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5519,8454048.38867188,11698.3897557199
6037212900,65577.0,1408,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Country Club Park,SPA 4 - Metro,5520,3940299.24804688,8740.43958537966
6037213100,57783.0,1098,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5521,5781514.45214844,10486.3002784647
6037213202,65956.0,1198,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5523,3637201.02832031,8141.4350813002
6037213310,64405.0,948,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,5524,3346140.25,7793.97104092556
6037214000,134167.0,1240,Above Moderate Income,No,No,No,District 3,Los Angeles - Melrose,SPA 4 - Metro,5528,10878898.9863281,13349.8320339362
6037214100,157188.0,1790,Above Moderate Income,No,No,No,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,5529,11954015.6572266,14119.4358302839
6037214400,100792.0,1705,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,5530,3705387.51660156,7957.45597765391
6037214501,111875.0,1677,Moderate Income,No,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5531,8104648.12695312,13972.6234377612
6037214503,92431.0,1565,Low Income,Yes,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5532,2452371.02832031,6833.36290633652
6037214504,104435.0,1670,Low Income,No,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5533,1310617.07519531,5783.53830056755
6037214505,85147.0,916,Low Income,Yes,No,Yes,District 2,Los Angeles - Park La Brea,SPA 4 - Metro,5534,1510257.35742188,6781.70002442472
6037214600,118477.0,1284,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5535,6255496.01660156,10110.4666923341
6037214700,120462.0,1287,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5536,6384452.13671875,10225.8203051479
6037214800,94229.0,1469,Low Income,Yes,No,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5537,6204448.75488281,11233.3139801769
6037214902,117614.0,1532,Moderate Income,No,No,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5538,5572430.15039062,9450.67917207185
6037214903,62583.0,1101,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Carthay,SPA 4 - Metro,5539,1465902.78417969,5280.13671052544
6037214904,121439.0,924,Above Moderate Income,No,No,No,District 3,Los Angeles - Carthay,SPA 4 - Metro,5540,1828968.39941406,5357.67428772174
6037215101,87731.0,1943,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5541,3809331.64746094,10263.4839015935
6037215102,102191.0,2150,Low Income,No,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5542,2874435.63964844,7853.98922940437
6037216100,157917.0,1021,Above Moderate Income,No,No,No,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5543,7258622.61328125,11137.2282597637
6037216201,112798.0,1462,Moderate Income,No,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5544,4885807.69042969,10090.456567382
6037216202,81875.0,1445,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5545,5435377.36621094,10155.3357717647
6037216301,97282.0,631,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5546,6049546.78808594,11309.8163204585
6037216302,96477.0,1744,Low Income,Yes,No,Yes,District 2,Los Angeles - Miracle Mile,SPA 4 - Metro,5547,7612845.06640625,11326.8620361775
6037216401,93229.0,1792,Low Income,Yes,No,Yes,District 3,Los Angeles - South Carthay,SPA 5 - West,5548,4453771.9296875,8573.05090459975
6037216402,99213.0,1216,Low Income,No,No,Yes,District 3,Los Angeles - South Carthay,SPA 5 - West,5549,2454486.62109375,6352.5598411435
6037216700,111645.0,1565,Moderate Income,No,No,Yes,District 2,Los Angeles - Crestview,SPA 4 - Metro,5550,8359985.12792969,11708.3886180848
6037216800,128059.0,1425,Above Moderate Income,No,No,No,District 2,Los Angeles - South Carthay,SPA 4 - Metro,5551,7970666.09863281,11541.4351311158
6037216901,106579.0,1246,Low Income,No,No,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5552,7529393.078125,12049.5740176066
6037216902,82986.0,1129,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5553,4207215.77734375,9158.06543066756
6037217001,126250.0,1053,Above Moderate Income,No,No,No,District 3,Los Angeles - Crestview,SPA 5 - West,5554,5932737.09375,10781.4916671573
6037217002,104095.0,2103,Low Income,No,No,Yes,District 3,Los Angeles - Crestview,SPA 5 - West,5555,8310430.75878906,11537.2574729411
6037217101,126250.0,925,Above Moderate Income,No,No,No,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5556,4274959.8828125,9355.77992590074
6037217102,106587.0,1216,Low Income,No,No,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5557,5389199.59570312,9500.85044338073
6037217200,79338.0,1695,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Mid-city,SPA 4 - Metro,5558,9910637.51757812,15000.9252381641
6037218210,58326.0,1255,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - St Elmo Village,SPA 4 - Metro,5561,4174755.20800781,8767.26244563719
6037218220,71964.0,1486,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Lafayette Square,SPA 4 - Metro,5562,7202036.96386719,11673.2442683016
6037218300,64234.0,2113,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 4 - Metro,5563,9721211.26367188,17303.9296005537
6037218400,98281.0,1345,Low Income,No,No,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 6 - South,5564,6980031.2734375,12172.1275600393
6037218500,76481.0,968,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Cloverdale/Cochran,SPA 6 - South,5565,5644938.33984375,10970.1771907018
6037218600,77554.0,1096,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Longwood,SPA 6 - South,5566,4579166.22363281,8896.78694256187
6037218701,57705.0,816,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wellington Square,SPA 6 - South,5567,5970334.19140625,10677.0864637023
6037218702,61856.0,843,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wellington Square,SPA 6 - South,5568,3863251.22070312,10277.6897063698
6037218900,62128.0,2136,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5570,7590636.38964844,11501.1401512322
6037219010,91518.0,1013,Low Income,Yes,No,Yes,District 2,Los Angeles - Jefferson Park,SPA 6 - South,5571,4746129.56640625,9379.45113561766
6037219020,64180.0,1290,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Jefferson Park,SPA 6 - South,5572,7814189.0703125,11235.000575092
6037219300,62188.0,1433,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5573,7032522.35839844,11229.4922975579
6037219500,105625.0,810,Low Income,No,No,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5574,5980859.90625,10424.0370712202
6037219700,72685.0,1338,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition,SPA 6 - South,5575,11747848.2226562,16573.5447508424
6037219800,69536.0,967,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5576,4802367.25195312,9731.28589862795
6037219901,68544.0,1626,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5577,5688670.42382812,10072.6276677243
6037219902,104890.0,1363,Low Income,No,No,Yes,District 2,Los Angeles - Alsace,SPA 6 - South,5578,8665149.89550781,13255.3885905399
6037220000,53500.0,2210,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5579,10481820.828125,12777.3961812482
6037220100,66821.0,1083,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5580,10553580.6259766,16872.2625538817
6037221210,68388.0,869,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5583,3886574.74902344,8400.44834580638
6037221304,54620.0,1137,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Heights,SPA 4 - Metro,5587,2439438.50097656,6306.02757861075
6037221401,54196.0,1217,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5588,5807308.30273438,9622.08414883721
6037221601,58125.0,962,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Adams,SPA 6 - South,5591,3980776.45996094,8298.42599460866
6037222001,72269.0,949,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5597,5104919.04785156,9152.50879239103
6037222002,70127.0,1426,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5598,7060516.01269531,10841.46998371
6037222100,63458.0,1191,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,5599,5152775.11523438,10486.6220182501
6037222200,59907.0,1318,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Adams-Normandie,SPA 6 - South,5600,5186450.16796875,10532.8428543884
6037222500,72316.0,1229,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5601,7020978.22851562,10605.3247975699
6037224200,54032.0,752,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5606,4048361.07226562,8617.78577663369
6037224310,62632.0,588,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,5607,1829472.24023438,6639.97881226274
6037226702,66732.0,867,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5619,4406073.59570312,11981.4299516603
6037227020,70575.0,771,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Central,SPA 6 - South,5621,4614952.89453125,8995.56467291107
6037228320,54375.0,749,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5626,3529045.54101562,9981.91344690423
6037228420,78750.0,662,Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5628,2985814.79589844,7921.09523617572
6037228710,69333.0,996,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5631,4362081.15136719,9256.62522039245
6037228720,58680.0,1139,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5632,4355249.90625,9244.49435759766
6037228800,56282.0,1240,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5633,9091598.73925781,12294.3884741704
6037229100,58906.0,1092,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5635,5110877.33496094,9150.04885697756
6037229300,57013.0,1363,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5637,5361360.49316406,9403.79906802314
6037229410,62907.0,839,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5638,5839057.29296875,9706.98716421396
6037229420,61528.0,1004,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vernon Central,SPA 6 - South,5639,6294942.09765625,10050.5319248621
6037231301,54464.0,792,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5643,2518039.38378906,7081.84267521166
6037231302,59003.0,805,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5644,4559947.97558594,10645.1700794788
6037231400,54872.0,1466,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,5645,6683376.84863281,10350.6265418402
6037231500,90375.0,1504,Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5646,9886748.92578125,12797.0484056493
6037231601,78777.0,744,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5647,3446476.84667969,7853.76348201663
6037231602,75588.0,632,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5648,3395683.69824219,7818.01294974355
6037231603,64423.0,760,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5649,3442922.35449219,7867.47880129541
6037231800,56623.0,1372,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5652,5600675.42773438,9533.12603473679
6037231901,88702.0,785,Low Income,Yes,No,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5653,2588562.6015625,6562.28611674277
6037232110,56989.0,845,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5655,4089411.64941406,8787.53224980755
6037232120,57226.0,1465,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5656,5662639.11035156,9729.1288730113
6037232200,72742.0,866,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Square,SPA 6 - South,5657,5628749.46386719,10868.6407454484
6037232300,80644.0,1229,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Square,SPA 6 - South,5658,6767725.02050781,11548.1219987442
6037232401,65125.0,1069,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5659,6132389.53222656,11911.3022133159
6037232402,53821.0,1003,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5660,5847553.98632812,11262.2418967666
6037232500,71045.0,1469,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5661,8278204.67089844,11953.55897736
6037232601,60962.0,548,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5662,2829224.06835938,6995.45407557735
6037232602,71799.0,1339,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5663,5717382.13671875,9605.28297114218
6037232701,78438.0,534,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5664,2986948.06640625,7152.5899758522
6037232702,70263.0,980,Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,5665,4880011.48535156,8854.57067104209
6037232800,55625.0,925,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,5666,4643362.63867188,8648.31698145913
6037234001,84271.0,995,Low Income,Yes,No,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,5667,7211328.69726562,15620.8968736654
6037234002,70299.0,1081,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,5668,6177447.26269531,13218.7924253184
6037234200,84194.0,1140,Low Income,Yes,No,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,5669,9553866.94140625,12926.1239646779
6037234501,76250.0,870,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,5672,8201487.55273438,12601.5240264856
6037234600,67882.0,1623,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,5674,14005780.6660156,17543.2964905192
6037234700,90893.0,1265,Low Income,Yes,No,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,5675,8008087.94433594,14743.3148294963
6037234800,71397.0,1067,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,5676,7041478.18652344,10614.4605349123
6037235100,95958.0,1765,Low Income,Yes,No,Yes,District 2,Los Angeles - View Heights,SPA 6 - South,5679,12641574.4375,17923.8164136641
6037235201,63662.0,967,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,5680,7063869.28808594,10605.2212138761
6037236001,126029.0,1902,Above Moderate Income,No,No,No,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5682,23649209.7431641,27665.3806108931
6037236102,60057.0,1948,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5684,5497542.31933594,11854.5134229504
6037236206,64259.0,1345,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5688,2978346.14648438,9561.08837950934
6037236400,106107.0,1981,Low Income,No,No,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,5689,14351405.0302734,19215.0662827434
6037237101,57708.0,962,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Park,SPA 6 - South,5690,6727302.86523438,10336.7248046383
6037237201,60714.0,938,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Park,SPA 6 - South,5692,4880577.70410156,8888.39111865612
6037237300,91250.0,1821,Low Income,Yes,No,Yes,District 2,Los Angeles - Harvard Park,SPA 6 - South,5694,10718169.9794922,13449.660095138
6037237401,70357.0,1018,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Park,SPA 6 - South,5695,5561774.03808594,9556.73321006847
6037237402,81806.0,1005,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Harvard Park,SPA 6 - South,5696,5611790.88671875,9623.63511947636
6037237800,57188.0,1175,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Knolls,SPA 6 - South,5701,10357981.0556641,13044.5115551577
6037237900,61811.0,1349,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Manchester Square,SPA 6 - South,5702,10549986.7636719,13264.7374962075
6037238000,60625.0,2219,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Gramercy Place,SPA 6 - South,5703,17906006.8320312,21142.1625767851
6037238100,66230.0,2060,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Manchester Square,SPA 6 - South,5704,10587598.2314453,13269.9477535659
6037238310,57163.0,1294,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,5706,4320028.73339844,9246.13752550706
6037238400,74250.0,1753,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Gramercy Place,SPA 6 - South,5708,14006761.8779297,15894.455049153
6037239320,53542.0,811,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5712,3736299.66894531,8282.41082861323
6037239330,64615.0,738,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5713,10580761.640625,13361.7384554444
6037239501,62174.0,950,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5714,5082167.45703125,10513.2360128299
6037239502,60350.0,801,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5715,5530770.92578125,10756.1706189989
6037239601,60139.0,914,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5716,4545280.95117188,9594.69921128326
6037239702,70034.0,1103,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5719,5144301.43554688,9931.14551553622
6037239801,67724.0,975,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5720,3980807.76074219,9958.62480693049
6037239802,55924.0,1328,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Florence-Firestone,SPA 6 - South,5721,6561812.22363281,11250.5711661667
6037240020,58030.0,1307,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,5723,7790629.78125,12722.9723437773
6037240301,60703.0,887,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,5725,5093418.44238281,9216.50483807673
6037240402,72813.0,1122,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,5728,6501801.41699219,11122.670313936
6037240500,60982.0,1639,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,5729,8737575.60839844,12255.235306812
6037240600,62796.0,1144,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,5730,7263550.40917969,11288.2065772919
6037240700,59107.0,1652,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,5731,12880469.2900391,14724.81115048
6037240800,65852.0,1077,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,5732,7005454.23046875,13445.6999736636
6037241001,90517.0,1101,Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,5735,9747047.55664062,18114.1789790986
6037241002,60938.0,999,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,5736,7571743.70214844,12800.3049701803
6037241110,72717.0,820,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,5737,5238107.03515625,10529.7053894512
6037241201,60122.0,930,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,5739,5231320.47558594,10180.3654788723
6037241300,55208.0,713,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,5741,5630605.65917969,9955.3828836395
6037241400,73583.0,943,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,5742,6166191.25488281,10706.6383884159
6037242201,62745.0,1018,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,5745,4409735.49121094,8470.71411477758
6037243001,72583.0,733,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,5750,3722265.80957031,8165.62894130575
6037243002,78029.0,612,Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,5751,4195637.16210938,8644.36003308507
6037261102,250001.0,1422,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,5753,85407661.2402344,51227.1578642037
